	ID	Text	Text_korr	Span	StartChar	EndChar	Code-annotator1	Code-annotator2	Code-annotator3	Code-annotator4	status	context_before	match	context_after	max_agreement_freq	max_agreement_label
HA-Kooperatives-Lernen_12-06-03_14-11-77_SB03+2066	1673.0	HA-Kooperatives-Lernen_12-06-03_14-11-77_SB03	12-06-03_HA-Kooperatives-Lernen_14-11-77_SB03.txt	ich	2066	2069	Verfasser-Ich	Erzähler-Ich	Forscher-Ich	Verfasser-Ich	fullmatch	chüler bei ihrer Arbeit beobachtet. Ziel meiner Hausarbeit ist, meine Beobachtungen darzustellen und anhand einer ausgewählten Unterrichtssequenz die 	ich	 transkribiert habe, meine Ergebnisse theoriegeleitet zu präsentieren. Im Rahmen des Unterrichtssequenz, beobachtete ich die Gruppe unter den Frageste	2	Verfasser-Ich
HA-Kooperatives-Lernen_12-06-03_14-11-77_SB03+2186	1674.0	HA-Kooperatives-Lernen_12-06-03_14-11-77_SB03	12-06-03_HA-Kooperatives-Lernen_14-11-77_SB03.txt	ich	2186	2189	Verfasser-Ich	Erzähler-Ich	Forscher-Ich	Erzähler-Ich	fullmatch	ählten Unterrichtssequenz die ich transkribiert habe, meine Ergebnisse theoriegeleitet zu präsentieren. Im Rahmen des Unterrichtssequenz, beobachtete 	ich	 die Gruppe unter den Fragestellungen:  Wird jedes Mitglied in der Gruppe aktiv? Wenn nicht, wie hätte man das ändern können? Wie motiviere ich eine(n	2	Erzähler-Ich
HA-Kooperatives-Lernen_12-06-03_14-11-77_SB03+22944	1687.0	HA-Kooperatives-Lernen_12-06-03_14-11-77_SB03	12-06-03_HA-Kooperatives-Lernen_14-11-77_SB03.txt	ich	22944	22947	Verfasser-Ich	Verfasser-Ich	Forscher-Ich	Verfasser-Ich	fullmatch	 Mitglied in der Gruppe aktiv? Wenn nicht, wie hätte man das ändern können? Wie motiviere ich eine(n) Schüler/in ?  Im ersten Teil dieser Arbeit, bin 	ich	 auf das Thema Kooperatives Lernen und Motivation kurz eingegangen. Im folgenden werde ich diese  Themen miteinander verbinden und versuchen herauszua	3	Verfasser-Ich
HA-Kooperatives-Lernen_12-06-03_14-11-77_SB03+23034	1688.0	HA-Kooperatives-Lernen_12-06-03_14-11-77_SB03	12-06-03_HA-Kooperatives-Lernen_14-11-77_SB03.txt	ich	23034	23037	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	ich eine(n) Schüler/in ?  Im ersten Teil dieser Arbeit, bin ich auf das Thema Kooperatives Lernen und Motivation kurz eingegangen. Im folgenden werde 	ich	 diese  Themen miteinander verbinden und versuchen herauszuarbeiten, wie man unmotivierte Schülerinnen und Schüler versuchen kann zu aktivieren.  Wie 	4	Verfasser-Ich
HA-Kooperatives-Lernen_12-06-03_14-11-77_SB03+2382	1677.0	HA-Kooperatives-Lernen_12-06-03_14-11-77_SB03	12-06-03_HA-Kooperatives-Lernen_14-11-77_SB03.txt	ich	2382	2385	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	d jedes Mitglied in der Gruppe aktiv? Wenn nicht, wie hätte man das ändern können? Wie motiviere ich eine(n) Schüler/in ? In diesem Zusammenhang gehe 	ich	 auf das Thema des Kooperativen Lernens ein, sowie die des „Sprache untersuchen“, da diese Themen Hauptbestandteil unseres Seminars war. Des weiteren 	4	Verfasser-Ich
HA-Kooperatives-Lernen_12-06-03_14-11-77_SB03+24370	1689.0	HA-Kooperatives-Lernen_12-06-03_14-11-77_SB03	12-06-03_HA-Kooperatives-Lernen_14-11-77_SB03.txt	ich	24370	24373	Erzähler-Ich	Erzähler-Ich	Forscher-Ich	Erzähler-Ich	fullmatch	ur zum kooperativen Lernen häufig genannten negative Effekte und Schwierigkeiten, die des „Free- Rider- Effekt“ oder auch dem „Sucker- Effekt“ konnte 	ich	 in der zu beobachtenden Gruppenarbeit erkennen. Unter Free- Rider – Effekt“ versteht man, das die Schwächeren Schülerinnen oder auch Schüler den leis	3	Erzähler-Ich
HA-Kooperatives-Lernen_12-06-03_14-11-77_SB03+25146	1690.0	HA-Kooperatives-Lernen_12-06-03_14-11-77_SB03	12-06-03_HA-Kooperatives-Lernen_14-11-77_SB03.txt	ich	25146	25149	Erzähler-Ich	Erzähler-Ich	Forscher-Ich	Erzähler-Ich	fullmatch	ge wie man das hätte unterbinden können. Eine Möglichkeit wäre zum Beispiel das Eingreifen der Lehrerin in die Gruppenarbeit. Diese Möglichkeit würde 	ich	 als riskant betrachten, da der Lehrer beim Kooperativen Lernen nur als „Lernbegleiter“ tätig sein soll und so wenig wie möglich intervenieren soll. D	3	Erzähler-Ich
HA-Kooperatives-Lernen_12-06-03_14-11-77_SB03+2541	1678.0	HA-Kooperatives-Lernen_12-06-03_14-11-77_SB03	12-06-03_HA-Kooperatives-Lernen_14-11-77_SB03.txt	ich	2541	2544	Verfasser-Ich	Verfasser-Ich	Forscher-Ich	Verfasser-Ich	fullmatch	as Thema des Kooperativen Lernens ein, sowie die des „Sprache untersuchen“, da diese Themen Hauptbestandteil unseres Seminars war. Des weiteren werde 	ich	 die transkribierte Unterrichtsszene dokumentieren und versuchen diese zu reflektieren.  Am Ende runde ich die Hausarbeit mit einem Fazit ab.   2. Koo	3	Verfasser-Ich
HA-Kooperatives-Lernen_12-06-03_14-11-77_SB03+2647	1679.0	HA-Kooperatives-Lernen_12-06-03_14-11-77_SB03	12-06-03_HA-Kooperatives-Lernen_14-11-77_SB03.txt	ich	2647	2650	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	il unseres Seminars war. Des weiteren werde ich die transkribierte Unterrichtsszene dokumentieren und versuchen diese zu reflektieren.  Am Ende runde 	ich	 die Hausarbeit mit einem Fazit ab.   2. Kooperatives Lernen Beim kooperativen Lernen arbeiten Schülerinnen und Schüler in kleinen Gruppe, um sich bei	4	Verfasser-Ich
HA-Lesemotivation_15-06-02_21-02-74_SB01+10746	1737.0	HA-Lesemotivation_15-06-02_21-02-74_SB01	15-06-02_HA-Lesemotivation_21-02-74_SB01.txt	Ich	10746	10749	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	rough_match_5	diskutieren möchte, ist, ob die SchülerInnen unbedingt in ihrer Freizeit freiwillig lesen sollen, und was genau für Texte sein muss. Aber dafür fange 	ich	 mit meiner persönlichen Geschichte an. Ich lese Literatur sehr gerne, seitdem ich 9 Jahre alt war. Ich habe immer auch in meiner Heimat gehört, dass 	4	Erzähler-Ich
HA-Lesemotivation_15-06-02_21-02-74_SB01+10806	1739.0	HA-Lesemotivation_15-06-02_21-02-74_SB01	15-06-02_HA-Lesemotivation_21-02-74_SB01.txt	Ich	10806	10809	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	rough_match_15	n unbedingt in ihrer Freizeit freiwillig lesen sollen, und was genau für Texte sein muss. Aber dafür fange ich mit meiner persönlichen Geschichte an. 	Ich	 lese Literatur sehr gerne, seitdem ich 9 Jahre alt war. Ich habe immer auch in meiner Heimat gehört, dass es gut ist, Literatur zu lesen. Der Grund w	4	Erzähler-Ich
HA-Lesemotivation_15-06-02_21-02-74_SB01+10964	1741.0	HA-Lesemotivation_15-06-02_21-02-74_SB01	15-06-02_HA-Lesemotivation_21-02-74_SB01.txt	ich	10964	10967	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	rough_match_10	itdem ich 9 Jahre alt war. Ich habe immer auch in meiner Heimat gehört, dass es gut ist, Literatur zu lesen. Der Grund weshalb war aber mir nie klar. 	Ich	 bevorzuge Bücher zu lesen, dass ich vergesse, wo ich bin und was ich mache. Das war in Ordnung solange ich jung war, aber danach musste ich mein Repe	4	Erzähler-Ich
HA-Lesemotivation_15-06-02_21-02-74_SB01+10997	1743.0	HA-Lesemotivation_15-06-02_21-02-74_SB01	15-06-02_HA-Lesemotivation_21-02-74_SB01.txt	ich	10997	11000	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	rough_match_15	immer auch in meiner Heimat gehört, dass es gut ist, Literatur zu lesen. Der Grund weshalb war aber mir nie klar. Ich bevorzuge Bücher zu lesen, dass 	ich	 vergesse, wo ich bin und was ich mache. Das war in Ordnung solange ich jung war, aber danach musste ich mein Repertoire erweitern und das wollte ich 	4	Erzähler-Ich
HA-Lesemotivation_15-06-02_21-02-74_SB01+11035	1744.0	HA-Lesemotivation_15-06-02_21-02-74_SB01	15-06-02_HA-Lesemotivation_21-02-74_SB01.txt	ich	11035	11038	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	rough_match_10	ner Heimat gehört, dass es gut ist, Literatur zu lesen. Der Grund weshalb war aber mir nie klar. Ich bevorzuge Bücher zu lesen, dass ich vergesse, wo 	ich	 bin und was ich mache. Das war in Ordnung solange ich jung war, aber danach musste ich mein Repertoire erweitern und das wollte ich nicht. Ich mag ke	4	Erzähler-Ich
HA-Lesemotivation_15-06-02_21-02-74_SB01+11068	1745.0	HA-Lesemotivation_15-06-02_21-02-74_SB01	15-06-02_HA-Lesemotivation_21-02-74_SB01.txt	ich	11068	11071	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	rough_match_15	. Der Grund weshalb war aber mir nie klar. Ich bevorzuge Bücher zu lesen, dass ich vergesse, wo ich bin und was ich mache. Das war in Ordnung solange 	ich	 jung war, aber danach musste ich mein Repertoire erweitern und das wollte ich nicht. Ich mag keine Dichtung, und moderne Literatur, die sich am Leser	4	Erzähler-Ich
HA-Lesemotivation_15-06-02_21-02-74_SB01+11113	1746.0	HA-Lesemotivation_15-06-02_21-02-74_SB01	15-06-02_HA-Lesemotivation_21-02-74_SB01.txt	ich	11113	11116	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	rough_match_5	nie klar. Ich bevorzuge Bücher zu lesen, dass ich vergesse, wo ich bin und was ich mache. Das war in Ordnung solange ich jung war, aber danach musste 	ich	 mein Repertoire erweitern und das wollte ich nicht. Ich mag keine Dichtung, und moderne Literatur, die sich am Leser wendet, lese ich ungern. So habe	4	Erzähler-Ich
HA-Lesemotivation_15-06-02_21-02-74_SB01+11278	1750.0	HA-Lesemotivation_15-06-02_21-02-74_SB01	15-06-02_HA-Lesemotivation_21-02-74_SB01.txt	ich	11278	11281	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	rough_match_10	mein Repertoire erweitern und das wollte ich nicht. Ich mag keine Dichtung, und moderne Literatur, die sich am Leser wendet, lese ich ungern. So habe 	ich	 weiter imersive Geschichten gelesen. Außerdem, musste ich auch die Kriterien meiner Eltern unter Berücksichtigung nehmen, die ich nie erfüllt habe. M	4	Erzähler-Ich
HA-Lesemotivation_15-06-02_21-02-74_SB01+11350	1751.0	HA-Lesemotivation_15-06-02_21-02-74_SB01	15-06-02_HA-Lesemotivation_21-02-74_SB01.txt	ich	11350	11353	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	rough_match_25	g keine Dichtung, und moderne Literatur, die sich am Leser wendet, lese ich ungern. So habe ich weiter imersive Geschichten gelesen. Außerdem, musste 	ich	 auch die Kriterien meiner Eltern unter Berücksichtigung nehmen, die ich nie erfüllt habe. Meine Mutter liebt Theater und mein Vater Philosophie und G	4	Erzähler-Ich
HA-Lesemotivation_15-06-02_21-02-74_SB01+11612	1753.0	HA-Lesemotivation_15-06-02_21-02-74_SB01	15-06-02_HA-Lesemotivation_21-02-74_SB01.txt	ich	11612	11615	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	rough_match_20	ater und mein Vater Philosophie und Geschichte. Keiner der beiden akzeptiert meine Präferenzen als beachtenswert und sie finden es unakzeptable, dass 	ich	 nie historischen Materialismus gelesen habe. Was Ähnliches habe ich in unserem Seminar erlebt, als der Dozent implizierte, dass wir den Taucher von S	4	Erzähler-Ich
HA-Lesemotivation_15-06-02_21-02-74_SB01+11793	1755.0	HA-Lesemotivation_15-06-02_21-02-74_SB01	15-06-02_HA-Lesemotivation_21-02-74_SB01.txt	ich	11793	11796	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	rough_match_5	Was Ähnliches habe ich in unserem Seminar erlebt, als der Dozent implizierte, dass wir den Taucher von Schiller kennen sollen. Warum denn? Warum soll 	ich	 in meiner ganz wenig Freizeit was machen, dass ich gar nicht mag? Warum ist es Tabu zu sagen, dass ich Dichtung nicht gern lese, oder sogar gar nicht	4	Erzähler-Ich
HA-Lesemotivation_15-06-02_21-02-74_SB01+11845	1756.0	HA-Lesemotivation_15-06-02_21-02-74_SB01	15-06-02_HA-Lesemotivation_21-02-74_SB01.txt	ich	11845	11848	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	rough_match_5	ls der Dozent implizierte, dass wir den Taucher von Schiller kennen sollen. Warum denn? Warum soll ich in meiner ganz wenig Freizeit was machen, dass 	ich	 gar nicht mag? Warum ist es Tabu zu sagen, dass ich Dichtung nicht gern lese, oder sogar gar nicht lese? Warum sollte ich erlauben, die Kriterien and	4	Erzähler-Ich
HA-Lesemotivation_15-06-02_21-02-74_SB01+11915	1757.0	HA-Lesemotivation_15-06-02_21-02-74_SB01	15-06-02_HA-Lesemotivation_21-02-74_SB01.txt	ich	11915	11918	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	rough_match_25	Schiller kennen sollen. Warum denn? Warum soll ich in meiner ganz wenig Freizeit was machen, dass ich gar nicht mag? Warum ist es Tabu zu sagen, dass 	ich	 Dichtung nicht gern lese, oder sogar gar nicht lese? Warum sollte ich erlauben, die Kriterien anderer Menschen zu bestimmen, was ich mache? Obwohl ic	4	Erzähler-Ich
HA-Lesemotivation_15-06-02_21-02-74_SB01+11978	1758.0	HA-Lesemotivation_15-06-02_21-02-74_SB01	15-06-02_HA-Lesemotivation_21-02-74_SB01.txt	ich	11978	11981	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	rough_match_15	g Freizeit was machen, dass ich gar nicht mag? Warum ist es Tabu zu sagen, dass ich Dichtung nicht gern lese, oder sogar gar nicht lese? Warum sollte 	ich	 erlauben, die Kriterien anderer Menschen zu bestimmen, was ich mache? Obwohl ich bei meiner Meinung blieb, hatte ich keine befriedigend Antwort zu di	4	Erzähler-Ich
HA-Lesemotivation_15-06-02_21-02-74_SB01+12030	1760.0	HA-Lesemotivation_15-06-02_21-02-74_SB01	15-06-02_HA-Lesemotivation_21-02-74_SB01.txt	ich	12030	12033	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	rough_match_5	u zu sagen, dass ich Dichtung nicht gern lese, oder sogar gar nicht lese? Warum sollte ich erlauben, die Kriterien anderer Menschen zu bestimmen, was 	ich	 mache? Obwohl ich bei meiner Meinung blieb, hatte ich keine befriedigend Antwort zu diesen Fragen.   Im 2. Semester meines Lehramtstudiums in Rahmen 	4	Erzähler-Ich
HA-Lesemotivation_15-06-02_21-02-74_SB01+13314	1762.0	HA-Lesemotivation_15-06-02_21-02-74_SB01	15-06-02_HA-Lesemotivation_21-02-74_SB01.txt	ich	13314	13317	Erzähler-Ich	None	Erzähler-Ich	Erzähler-Ich	rough_match_5	"re', has to be recognized as a construct, fashioned by particular people for particular reasons at a certain time"" (10). Das heißt letztendlich, dass "	ich	 mit dem Kanon nicht unbedingt zustimmen muss, und dass ich eigene Meinung formulieren und eigene Geschmack entwickeln darf. Das sollte auch  Ziel des	3	Erzähler-Ich
HA-Lesemotivation_15-06-02_21-02-74_SB01+14795	1768.0	HA-Lesemotivation_15-06-02_21-02-74_SB01	15-06-02_HA-Lesemotivation_21-02-74_SB01.txt	ich	14795	14798	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	rough_match_5	 bewusst machen. Dass sie von einer großen Auswahl von Möglichkeiten, diejenige wählen, das für sie Sinn macht. So, kann ich auch bewusst sagen, dass 	ich	 von den mehreren Gattungen und Genres von Literatur, dass ich in der Schule kennengelernt und mehrfach bearbeitet habe, am besten imersive Literatur 	4	Erzähler-Ich
HA-Lesemotivation_15-06-02_21-02-74_SB01+1622	1718.0	HA-Lesemotivation_15-06-02_21-02-74_SB01	15-06-02_HA-Lesemotivation_21-02-74_SB01.txt	Ich	1622	1625	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	rough_match_10	lte er lieber Literaturunterricht genannt werden? Drittens,  sollen die SchülerInnen unbedingt in ihrer Freizeit lesen, und wenn ja, was für Lektüre? 	Ich	 werde jetzt diese drei Punkte ausführlicher darstellen.  Es werden im Text die Faktoren der Lesemotivation erwähnt, die in drei Bereichen fallen, dem	4	Verfasser-Ich
HA-Lesemotivation_15-06-02_21-02-74_SB01+2865	1719.0	HA-Lesemotivation_15-06-02_21-02-74_SB01	15-06-02_HA-Lesemotivation_21-02-74_SB01.txt	ich	2865	2868	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	rough_match_15	 Kombination aller drei Bereiche bessere Ergebnisse seitens der SchülerInnen in Bezug auf eine dauerhafte Lesemotivation erzielt werden könnten.  Als 	ich	 diesen Punkt im Text gelesen habe, habe ich als selbstverständlich betrachtet, dass ich als Lehrerin alles Mögliche machen werde, damit ich meine Sch	4	Erzähler-Ich
HA-Lesemotivation_15-06-02_21-02-74_SB01+2909	1720.0	HA-Lesemotivation_15-06-02_21-02-74_SB01	15-06-02_HA-Lesemotivation_21-02-74_SB01.txt	ich	2909	2912	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	rough_match_15	ebnisse seitens der SchülerInnen in Bezug auf eine dauerhafte Lesemotivation erzielt werden könnten.  Als ich diesen Punkt im Text gelesen habe, habe 	ich	 als selbstverständlich betrachtet, dass ich als Lehrerin alles Mögliche machen werde, damit ich meine SchülerInnen motiviere, sich mit Literatur zu b	4	Erzähler-Ich
HA-Lesemotivation_15-06-02_21-02-74_SB01+3316	1722.0	HA-Lesemotivation_15-06-02_21-02-74_SB01	15-06-02_HA-Lesemotivation_21-02-74_SB01.txt	ich	3316	3319	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	rough_match_20	und wir werden bestimmt noch andere Weisen lernen bzw. herausfinden, wie wir mit unseren SchülerInnen über das Gelesene diskutieren können. Dann habe 	ich	 mich gefragt, was passiert, wenn die anderen zwei Bereiche, nämlich der Freundeskreis und die Familie, nicht aktiv sind. Es wird im Text erwähnt, das	4	Erzähler-Ich
HA-Linguistik-des-Russischen_12-06-15_14-03-93_SB16+3223	1773.0	HA-Linguistik-des-Russischen_12-06-15_14-03-93_SB16	12-06-15_HA-Linguistik-des-Russischen_14-03-93_SB16.txt	ich	3223	3226	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	n des Satzes: Bekannt sind mehr als 250 unterschiedliche Definitionen“ (ŠANSKIJ 31976: 311- Übersetzung von mir – NAME)].  Für meine Analyse verwende 	ich	 die Definition von LEHMANN (VersX-2009: 2). Auf den ersten Blick bezeichnet hier der „einfache Satz“ „nur syntaktische Einheiten, die ein Prädikat be	4	Verfasser-Ich
HA-Linguistik-des-Russischen_12-06-15_14-03-93_SB16+5629	1775.0	HA-Linguistik-des-Russischen_12-06-15_14-03-93_SB16	12-06-15_HA-Linguistik-des-Russischen_14-03-93_SB16.txt	ich	5629	5632	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	Aussagen der Literatur zur Syntax der Epoche allgemein bzw. konkret zur Elementarsyntax des analysierten Textes verglichen werden. Im Kapitel 3 werde 	ich	 nur noch 3-4 E-Sätze als Beispiele analysieren. Für die Analyse der weiteren 150 E-Sätze in Baumdiagrammen vgl. den Anhang.  Im Anschluss sollen zusa	4	Verfasser-Ich
HA-Linguistik-des-Russischen_12-06-15_14-03-93_SB16+5912	1776.0	HA-Linguistik-des-Russischen_12-06-15_14-03-93_SB16	12-06-15_HA-Linguistik-des-Russischen_14-03-93_SB16.txt	Ich	5912	5915	Verfasser-Ich	Forscher-Ich	Erzähler-Ich	Forscher-Ich	fullmatch	nschluss sollen zusammenfassend die Ergebnisse der Arbeit dargestellt werden: Im Kapitel 4 werden die Interpretation der Analyseergebnisse behandeln. 	Ich	 stelle fest, dass Lomonosov eigentlich keine/ kaum E-Sätze verwendet. Bemerkenswert ist, dass das Universalgenie seinerzeit eine deutsche Universität	2	Forscher-Ich
HA-Linguistik-des-Russischen_12-06-15_14-03-93_SB16+6236	1777.0	HA-Linguistik-des-Russischen_12-06-15_14-03-93_SB16	12-06-15_HA-Linguistik-des-Russischen_14-03-93_SB16.txt	ich	6236	6239	Verfasser-Ich	Verfasser-Ich	Erzähler-Ich	Verfasser-Ich	fullmatch	t hat und seine Sätze sogar die deutsche Wortfolge haben.  Was die Bedeutung der Ergebnisse für die Frage der Entwicklung des E-Satzes betrifft, kann 	ich	 nur am Ende meiner Arbeit sagen. Bei der Erarbeitung des Themas gab es viele unterschiedliche Probleme, auf die ich hier in dieser Hausarbeit (nicht 	3	Verfasser-Ich
HA-Linguistik-des-Russischen_12-06-15_14-03-93_SB16+6352	1778.0	HA-Linguistik-des-Russischen_12-06-15_14-03-93_SB16	12-06-15_HA-Linguistik-des-Russischen_14-03-93_SB16.txt	ich	6352	6355	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	klung des E-Satzes betrifft, kann ich nur am Ende meiner Arbeit sagen. Bei der Erarbeitung des Themas gab es viele unterschiedliche Probleme, auf die 	ich	 hier in dieser Hausarbeit (nicht Monographie!) nicht nur aus Platzgründen nicht näher angehen kann:  Wer sich mit Lomonosovs 1758 geschriebenem „Pred	4	Verfasser-Ich
HA-Literatur-Analyse_15-08-28_10-07-01_SB01+3358	1797.0	HA-Literatur-Analyse_15-08-28_10-07-01_SB01	15-08-28_HA-Literatur-Analyse_10-07-01_SB01.txt	Ich	3358	3361	"""Ich"" in Beispielen,Zitaten etc"	Verfasser-Ich	Verfasser-Ich	SB-Ich	rough_match_5	cksichtigung der im zweiten Kapitel erwähnten Schema-Typik erweitert, um die unserer Riesenfigur innewohnende Ambivalenz zu untermauern.  Kurze Info: 	Ich	 werde wahrscheinlich nur auf die explizit-figurale und explizit-auktoriale Charakterisierungstechniken eingehen. Aber das weiß ich erst, nach dem ich	2	Verfasser-Ich
HA-Literatur-Analyse_15-08-28_10-07-01_SB01+3489	1798.0	HA-Literatur-Analyse_15-08-28_10-07-01_SB01	15-08-28_HA-Literatur-Analyse_10-07-01_SB01.txt	ich	3489	3492	"""Ich"" in Beispielen,Zitaten etc"	Verfasser-Ich	Verfasser-Ich	SB-Ich	rough_match_5	uern.  Kurze Info: Ich werde wahrscheinlich nur auf die explizit-figurale und explizit-auktoriale Charakterisierungstechniken eingehen. Aber das weiß 	ich	 erst, nach dem ich die Analyse geschrieben habe. Ehrlich gesagt, weiß ich bis heute nicht, weshalb ich diese Charakterisierungstechnik von diesem Typ	2	Verfasser-Ich
HA-Literatur-Analyse_15-08-28_10-07-01_SB01+3508	1799.0	HA-Literatur-Analyse_15-08-28_10-07-01_SB01	15-08-28_HA-Literatur-Analyse_10-07-01_SB01.txt	ich	3508	3511	"""Ich"" in Beispielen,Zitaten etc"	Verfasser-Ich	Verfasser-Ich	SB-Ich	rough_match_5	Ich werde wahrscheinlich nur auf die explizit-figurale und explizit-auktoriale Charakterisierungstechniken eingehen. Aber das weiß ich erst, nach dem 	ich	 die Analyse geschrieben habe. Ehrlich gesagt, weiß ich bis heute nicht, weshalb ich diese Charakterisierungstechnik von diesem Typen anwenden soll.  	2	Verfasser-Ich
