	ID	Text	Text_korr	Span	StartChar	EndChar	Code-annotator1	Code-annotator2	Code-annotator3	Code-annotator4
HA-Analyse_16-02-29_10-07-01_SB01+11594	1327.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	11594	11597	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+11747	1328.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	11747	11750	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+11785	1329.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	11785	11788	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+1492	1263.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	1492	1495	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+1517	1264.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	1517	1520	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+1541	1265.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	1541	1544	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+1594	1266.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	1594	1597	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+1637	1267.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	1637	1640	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+1750	1268.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	1750	1753	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+1777	1269.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	1777	1780	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+1825	1270.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	1825	1828	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+1830	1271.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	1830	1833	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+1872	1272.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	1872	1875	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+1935	1273.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	1935	1938	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+3057	1282.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	3057	3060	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+3073	1283.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	3073	3076	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+3136	1284.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	3136	3139	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+3208	1285.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	3208	3211	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+3276	1286.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	3276	3279	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+3291	1287.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	3291	3294	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+3332	1288.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	3332	3335	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+3399	1289.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	3399	3402	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+4370	1290.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	4370	4373	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+4380	1291.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	4380	4383	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+4929	1292.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	4929	4932	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+5016	1293.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	5016	5019	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+5037	1294.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	5037	5040	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+5054	1295.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	5054	5057	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+5217	1296.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	5217	5220	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+5641	1297.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	5641	5644	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+5858	1298.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	5858	5861	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+5873	1299.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	5873	5876	"""Ich"" in Beispielen,Zitaten etc"	None	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+6143	1367.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	6143	6146	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	None	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+6193	1368.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	6193	6196	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	None	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+6260	1369.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	6260	6263	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	None	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+6279	1300.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	6279	6282	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+6625	1302.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	6625	6628	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+6663	1303.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	6663	6666	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+6690	1304.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	6690	6693	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+6726	1305.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	6726	6729	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+6737	1306.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	6737	6740	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+6771	1307.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	6771	6774	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+7147	1308.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	7147	7150	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+7179	1309.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	None	7179	7182	None	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+8020	1311.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	8020	8023	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Analyse_16-02-29_10-07-01_SB01+8082	1312.0	HA-Analyse_16-02-29_10-07-01_SB01	16-02-29_HA-Analyse_10-07-01_SB01.txt	ich	8082	8085	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Bantusprache_12-02-05_03-19-57_SB03+1269	1420.0	HA-Bantusprache_12-02-05_03-19-57_SB03	12-02-05_HA-Bantusprache_03-19-57_SB03.txt	Ich	1269	1272	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Bantusprache_12-02-05_03-19-57_SB03+168	1419.0	HA-Bantusprache_12-02-05_03-19-57_SB03	12-02-05_HA-Bantusprache_03-19-57_SB03.txt	ich	168	171	SB-Ich	SB-Ich	"""Ich"" in Beispielen,Zitaten etc"	SB-Ich
HA-Bantusprache_12-02-05_03-19-57_SB03+3097	1421.0	HA-Bantusprache_12-02-05_03-19-57_SB03	12-02-05_HA-Bantusprache_03-19-57_SB03.txt	ich	3097	3100	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Bantusprache_12-02-05_03-19-57_SB03+3719	1422.0	HA-Bantusprache_12-02-05_03-19-57_SB03	12-02-05_HA-Bantusprache_03-19-57_SB03.txt	Ich	3719	3722	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Bantusprache_12-02-05_03-19-57_SB03+8178	1423.0	HA-Bantusprache_12-02-05_03-19-57_SB03	12-02-05_HA-Bantusprache_03-19-57_SB03.txt	ich	8178	8181	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Bedrohte-Sprachen_14-04-16_10-08-86_SB12+1516	1427.0	HA-Bedrohte-Sprachen_14-04-16_10-08-86_SB12	14-04-16_HA-Bedrohte-Sprachen_10-08-86_SB12.txt	ich	1516	1519	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich
HA-Bedrohte-Sprachen_14-04-16_10-08-86_SB12+16	1424.0	HA-Bedrohte-Sprachen_14-04-16_10-08-86_SB12	14-04-16_HA-Bedrohte-Sprachen_10-08-86_SB12.txt	ich	16	19	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Bedrohte-Sprachen_14-04-16_10-08-86_SB12+825	1425.0	HA-Bedrohte-Sprachen_14-04-16_10-08-86_SB12	14-04-16_HA-Bedrohte-Sprachen_10-08-86_SB12.txt	ich	825	828	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Bedrohte-Sprachen_14-04-16_10-08-86_SB12+918	1426.0	HA-Bedrohte-Sprachen_14-04-16_10-08-86_SB12	14-04-16_HA-Bedrohte-Sprachen_10-08-86_SB12.txt	Ich	918	921	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Berkeley_16-04-20_07-22-61_SB02+16216	1432.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	Ich	16216	16219	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Berkeley_16-04-20_07-22-61_SB02+16234	1433.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	ich	16234	16237	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Berkeley_16-04-20_07-22-61_SB02+16373	1434.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	Ich	16373	16376	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Berkeley_16-04-20_07-22-61_SB02+16708	1438.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	ich	16708	16711	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Berkeley_16-04-20_07-22-61_SB02+16824	1437.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	ich	16824	16827	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Berkeley_16-04-20_07-22-61_SB02+16834	1439.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	ich	16834	16837	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Berkeley_16-04-20_07-22-61_SB02+1770	1428.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	ich	1770	1773	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
HA-Berkeley_16-04-20_07-22-61_SB02+2362	1429.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	ich	2362	2365	SB-Ich	SB-Ich	"""Ich"" in Beispielen,Zitaten etc"	SB-Ich
HA-Berkeley_16-04-20_07-22-61_SB02+25809	1440.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	Ich	25809	25812	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Berkeley_16-04-20_07-22-61_SB02+25924	1441.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	ich	25924	25927	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Berkeley_16-04-20_07-22-61_SB02+26138	1442.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	Ich	26138	26141	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Berkeley_16-04-20_07-22-61_SB02+26369	1443.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	ich	26369	26372	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Berkeley_16-04-20_07-22-61_SB02+26448	1444.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	ich	26448	26451	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Berkeley_16-04-20_07-22-61_SB02+26618	1445.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	ich	26618	26621	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Berkeley_16-04-20_07-22-61_SB02+26735	1446.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	Ich	26735	26738	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Berkeley_16-04-20_07-22-61_SB02+26946	1447.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	Ich	26946	26949	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Berkeley_16-04-20_07-22-61_SB02+27084	1448.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	ich	27084	27087	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Berkeley_16-04-20_07-22-61_SB02+27203	1449.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	ich	27203	27206	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Berkeley_16-04-20_07-22-61_SB02+27431	1450.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	ich	27431	27434	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Berkeley_16-04-20_07-22-61_SB02+27646	1451.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	None	27646	27649	None	SB-Ich	SB-Ich	SB-Ich
HA-Berkeley_16-04-20_07-22-61_SB02+27828	1452.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	Ich	27828	27831	"SB thematisiert ""Ich"""	SB-Ich	SB-Ich	"SB thematisiert ""Ich"""
HA-Berkeley_16-04-20_07-22-61_SB02+27849	1453.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	ich	27849	27852	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Berkeley_16-04-20_07-22-61_SB02+27996	1454.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	Ich	27996	27999	"SB thematisiert ""Ich"""	SB-Ich	SB-Ich	"SB thematisiert ""Ich"""
HA-Berkeley_16-04-20_07-22-61_SB02+28238	1455.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	ich	28238	28241	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Berkeley_16-04-20_07-22-61_SB02+28320	1456.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	ich	28320	28323	SB-Ich	SB-Ich	"SB thematisiert ""Ich"""	SB-Ich
HA-Berkeley_16-04-20_07-22-61_SB02+28559	1457.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	ich	28559	28562	SB-Ich	SB-Ich	"SB thematisiert ""Ich"""	SB-Ich
HA-Berkeley_16-04-20_07-22-61_SB02+28790	1458.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	ich	28790	28793	SB-Ich	SB-Ich	"SB thematisiert ""Ich"""	SB-Ich
HA-Berkeley_16-04-20_07-22-61_SB02+28895	1460.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	ich	28895	28898	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Berkeley_16-04-20_07-22-61_SB02+29530	1461.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	ich	29530	29533	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Berkeley_16-04-20_07-22-61_SB02+29585	1462.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	ich	29585	29588	SB-Ich	SB-Ich	SB-Ich	SB-Ich
HA-Berkeley_16-04-20_07-22-61_SB02+29615	1463.0	HA-Berkeley_16-04-20_07-22-61_SB02	16-04-20_HA-Berkeley_07-22-61_SB02.txt	ich	29615	29618	SB-Ich	SB-Ich	SB-Ich	SB-Ich
